Erbb3	activation	Src
Erbb2	activation	Src
Egfr	activation	Src
Tgfa	activation	Egfr
Tgfa	activation	Erbb2
Tgfa	activation	Erbb3
Met	activation	Src
Igf1r	activation	Jak1
Igf1r	activation	Jak2
Igf1r	activation	Src
Igf1r	activation	Gab1
Igf1r	activation	Plcg1
Igf1r	inhibition	Plcg2
Igf1r	activation	Shc1
Igf1r	effect	Shc1
Igf1r	activation	Shc3
Igf1r	effect	Shc3
Igf1r	activation	Shc2
Igf1r	effect	Shc2
Igf1r	activation	Shc4
Igf1r	effect	Shc4
Pdgfra	activation	Src
Pdgfrb	inhibition	Src
Pdgfrb	effect	Src
Kdr	activation	Jak1
Kdr	activation	Jak2
Kdr	activation	Src
Kdr	activation	Gab1
Kdr	activation	Plcg1
Kdr	activation	Plcg2
Kdr	activation	Shc1
Kdr	activation	Shc3
Kdr	activation	Shc2
Kdr	activation	Shc4
Fgfr2	activation	Src
Fgfr3	activation	Jak1
Fgfr3	activation	Jak2
Fgfr3	activation	Src
Fgfr3	activation	Gab1
Fgfr3	activation	Plcg1
Fgfr3	activation	Plcg2
Fgfr3	activation	Shc1
Fgfr3	activation	Shc3
Fgfr3	activation	Shc2
Fgfr3	activation	Shc4
Igf1	inhibition	Igf1r
Vegfa	inhibition	Kdr
Pdgfc	inhibition	Pdgfra
Pdgfc	inhibition	Pdgfrb
Fgf2	activation	Fgfr3
Src	activation	Stat3
Gas6	activation	Axl
Axl	activation	Src
Il6ra	activation	Src
Src	inhibition	Med1
Src	inhibition	Carm1
Src	inhibition	Fos
Src	inhibition	Jun
Src	activation	Sp1
Mmp2	activation	Hbegf
Mmp9	activation	Hbegf
Hbegf	activation	Hbegf
Hbegf	activation	Egfr
Ncoa3	activation	Src
Med1	activation	Src
Carm1	activation	Src
Prkaca	inhibition	Esr1
Prkaca	effect	Esr1
Prkacb	activation	Esr1
Gnas	activation	Src
Gnas	effect	Src
Gnas	activation	Adcy7
Gnas	effect	Adcy7
Gnas	activation	Adcy9
Gnas	effect	Adcy9
Mapk11	activation	Esr1
Mapk13	inhibition	Esr1
Mapk14	activation	Esr1
Mapk14	activation	Esr2
Mapk14	activation	Ncoa3
Mapk14	activation	Med1
Mapk14	activation	Carm1
Mapk14	activation	Fos
Mapk14	activation	Jun
Mapk14	activation	Sp1
Mapk12	activation	Esr1
Mapk12	activation	Esr2
Mapk12	activation	Ncoa3
Mapk12	activation	Med1
Mapk12	activation	Carm1
Mapk12	activation	Fos
Mapk12	activation	Jun
Mapk12	inhibition	Sp1
Mapk10	inhibition	Esr1
Mapk8	inhibition	Esr1
Mapk9	activation	Esr1
Mapk9	effect	Esr1
Jag2	activation	Notch1
Jag2	effect	Notch1
Jag2	activation	Notch2
Jag2	effect	Notch2
Jag2	activation	Notch3
Jag2	effect	Notch3
Jag2	activation	Notch4
Jag2	effect	Notch4
Rps6kb2	activation	Esr1
Rps6kb2	effect	Esr1
Rps6kb1	activation	Esr1
Rps6kb1	effect	Esr1
Igf1	activation	Igf1r
Igf1	effect	Igf1r
Igf1r	activation	Pik3ca
Igf1r	effect	Pik3ca
Igf1r	activation	Pik3cd
Igf1r	effect	Pik3cd
Igf1r	activation	Pik3r1
Igf1r	effect	Pik3r1
Igf1r	activation	Pik3r2
Igf1r	effect	Pik3r2
Igf1r	activation	Pik3r3
Igf1r	effect	Pik3r3
Igf1r	activation	Pik3cb
Igf1r	effect	Pik3cb
Ptk2	activation	Src
Ptk2	effect	Src
Birc3	activation	Casp3
Birc3	activation	Casp9
Akt1	activation	Birc3
Akt1	effect	Birc3
Akt2	activation	Birc3
Akt3	activation	Birc3
Ppara	activation	Fads2
Rxra	activation	Fads2
Rxrb	activation	Fads2
Rxrg	activation	Fads2
Fancm	activation	Faap24
Faap24	activation	Telo2
Dusp2	activation	Mapk1
Dusp2	activation	Mapk3
Dusp2	activation	Mapk10
Dusp2	activation	Mapk8
Dusp2	activation	Mapk9
Dusp2	activation	Mapk11
Dusp2	activation	Mapk13
Dusp2	activation	Mapk14
Dusp2	activation	Mapk12
Dusp8	activation	Mapk14
Dusp8	activation	Mapk12
Dusp7	activation	Mapk14
Dusp7	activation	Mapk12
Dusp5	activation	Mapk14
Dusp5	activation	Mapk12
Dusp4	activation	Mapk14
Dusp4	activation	Mapk12
Grb2	effect	Csf1r
Grb2	effect	Fgfr3
Grb2	effect	Flt3
Grb2	effect	Igf1r
Grb2	effect	Kdr
Grb2	effect	Kit
Grb2	effect	Tek
Cacnb2	inhibition	Rasgrf1
Cacnb2	inhibition	Rasgrf2
Cacnb2	inhibition	Rasgrp2
Cacnb2	inhibition	Rasgrp1
Cacnb2	inhibition	Rasgrp4
Cacnb2	inhibition	Rasgrp3
Mapk14	inhibition	Atf2
Mapk14	inhibition	Elk1
Mapk14	inhibition	Trp53
Mapk14	inhibition	Elk4
Mapk14	inhibition	Ddit3
Mapk14	inhibition	Max
Mapk14	inhibition	Mef2c
Mapk14	inhibition	Mapkapk5
Mapk14	inhibition	Mapkapk3
Mecom	activation	Mapk10
Mecom	activation	Mapk8
Mecom	activation	Mapk9
Angpt1	activation	Csf1r
Angpt1	activation	Fgfr3
Angpt1	activation	Flt3
Angpt1	activation	Igf1r
Angpt1	activation	Kdr
Angpt1	activation	Kit
Angpt1	activation	Tek
Angpt2	activation	Csf1r
Angpt2	activation	Fgfr3
Angpt2	activation	Flt3
Angpt2	activation	Igf1r
Angpt2	activation	Kdr
Angpt2	activation	Kit
Angpt2	activation	Tek
Angpt4	activation	Csf1r
Angpt4	activation	Fgfr3
Angpt4	activation	Flt3
Angpt4	activation	Igf1r
Angpt4	activation	Kdr
Angpt4	activation	Kit
Angpt4	activation	Tek
Areg	activation	Csf1r
Areg	activation	Fgfr3
Areg	activation	Flt3
Areg	activation	Igf1r
Areg	activation	Kdr
Areg	activation	Kit
Areg	activation	Tek
Artn	activation	Csf1r
Artn	activation	Fgfr3
Artn	activation	Flt3
Artn	activation	Igf1r
Artn	activation	Kdr
Artn	activation	Kit
Artn	activation	Tek
Bdnf	activation	Csf1r
Bdnf	activation	Fgfr3
Bdnf	activation	Flt3
Bdnf	activation	Igf1r
Bdnf	activation	Kdr
Bdnf	activation	Kit
Bdnf	activation	Tek
Csf1	activation	Csf1r
Csf1	activation	Fgfr3
Csf1	activation	Flt3
Csf1	activation	Igf1r
Csf1	activation	Kdr
Csf1	activation	Kit
Csf1	activation	Tek
Efna1	activation	Csf1r
Efna1	activation	Egfr
Efna1	activation	Epha2
Efna1	activation	Erbb2
Efna1	activation	Erbb3
Efna1	activation	Erbb4
Efna1	activation	Fgfr1
Efna1	activation	Fgfr2
Efna1	activation	Fgfr3
Efna1	activation	Fgfr4
Efna1	activation	Flt1
Efna1	activation	Flt3
Efna1	activation	Flt4
Efna1	activation	Igf1r
Efna1	activation	Insr
Efna1	activation	Kdr
Efna1	activation	Kit
Efna1	activation	Met
Efna1	activation	Ngfr
Efna1	activation	Ntrk1
Efna1	activation	Ntrk2
Efna1	activation	Pdgfra
Efna1	activation	Pdgfrb
Efna1	activation	Ret
Efna1	activation	Tek
Efna2	activation	Csf1r
Efna2	activation	Fgfr3
Efna2	activation	Flt3
Efna2	activation	Igf1r
Efna2	activation	Kdr
Efna2	activation	Kit
Efna2	activation	Tek
Efna3	activation	Csf1r
Efna3	activation	Fgfr3
Efna3	activation	Flt3
Efna3	activation	Igf1r
Efna3	activation	Kdr
Efna3	activation	Kit
Efna3	activation	Tek
Efna4	activation	Csf1r
Efna4	activation	Fgfr3
Efna4	activation	Flt3
Efna4	activation	Igf1r
Efna4	activation	Kdr
Efna4	activation	Kit
Efna4	activation	Tek
Efna5	activation	Csf1r
Efna5	activation	Fgfr3
Efna5	activation	Flt3
Efna5	activation	Igf1r
Efna5	activation	Kdr
Efna5	activation	Kit
Efna5	activation	Tek
Egf	activation	Csf1r
Egf	activation	Fgfr3
Egf	activation	Flt3
Egf	activation	Igf1r
Egf	activation	Kdr
Egf	activation	Kit
Egf	activation	Tek
Ereg	activation	Csf1r
Ereg	activation	Fgfr3
Ereg	activation	Flt3
Ereg	activation	Igf1r
Ereg	activation	Kdr
Ereg	activation	Kit
Ereg	activation	Tek
Fgf1	activation	Csf1r
Fgf1	activation	Fgfr3
Fgf1	activation	Flt3
Fgf1	activation	Igf1r
Fgf1	activation	Kdr
Fgf1	activation	Kit
Fgf1	activation	Tek
Fgf10	activation	Csf1r
Fgf10	activation	Fgfr3
Fgf10	activation	Flt3
Fgf10	activation	Igf1r
Fgf10	activation	Kdr
Fgf10	activation	Kit
Fgf10	activation	Tek
Fgf15	activation	Csf1r
Fgf15	activation	Fgfr3
Fgf15	activation	Flt3
Fgf15	activation	Igf1r
Fgf15	activation	Kdr
Fgf15	activation	Kit
Fgf15	activation	Tek
Fgf17	activation	Csf1r
Fgf17	activation	Fgfr3
Fgf17	activation	Flt3
Fgf17	activation	Igf1r
Fgf17	activation	Kdr
